architecture_id,paradigm,e_star_complete,correspondence_score,mapping_ambiguity,C1,C2,C3,C4,C5
a000680,differentiable_system,False,0.6187240654510398,0.0,[],[],[1],[3],[]
a000681,rewriting_system,False,0.5852590364303125,0.04,[],[],[],"[6, 7]","[9, 3]"
a000682,random_interaction,False,0.46274085094015893,0.0,[],[],[],[1],[]
a000683,hypergraph,False,0.5811770553129627,0.0,[],[5],[0],[],[]
a000684,random_interaction,False,0.5601867290347449,0.0,[],[],[],[],[]
a000685,random_interaction,False,0.5494068100621108,0.0,[],[],[],[1],[]
a000686,rewriting_system,False,0.5731274143091107,0.02222222222222222,[],[],[],"[0, 1]",[]
a000687,cellular_automata,False,0.5557560000545665,0.0,[],[],[],[],[0]
a000688,random_interaction,False,0.7131650667505058,0.02222222222222222,[6],[],"[3, 7]",[2],[]
a000689,differentiable_system,False,0.45770347900749264,0.0,[],[],[],[],[2]
a000690,symbolic_system,False,0.5704984678582944,0.0,[],[],[],[],[2]
a000691,symbolic_system,False,0.5525895438652976,0.02857142857142857,[3],[],[],[],"[1, 0]"
a000692,hypergraph,False,0.6593390928804392,0.05714285714285714,"[4, 3, 2]",[5],[],[],[0]
a000693,graph_system,False,0.5388005259563571,0.0,[],[],[],[6],[]
a000694,rewriting_system,False,0.4262801625935877,0.12,[],[],[],"[3, 4, 1, 0]",[]
a000695,graph_system,False,0.5438091208602099,0.02857142857142857,[],[1],[],"[6, 2]",[]
a000696,cellular_automata,False,0.5221431640637546,0.0,[],[],[],[],[]
a000697,symbolic_system,False,0.6959250377350559,0.02857142857142857,[4],[],[],"[5, 3]",[2]
a000698,rewriting_system,False,0.4331948105157192,0.08571428571428572,[],[],[],"[0, 2, 5, 1]",[]
a000699,hypergraph,False,0.6523942686733,0.0,[],[],[],[0],[1]
a000700,differentiable_system,False,0.5466871492299672,0.02222222222222222,[],[],[],"[2, 7]",[6]
a000701,rewriting_system,False,0.5489385337486784,0.06666666666666667,[],[],[],"[1, 2]",[1]
a000702,random_interaction,False,0.5420300190042496,0.0,[1],[],[],[],[]
a000703,rewriting_system,False,0.5765965247855025,0.05,[],[],[],"[3, 6]","[4, 5]"
a000704,graph_system,False,0.5586539517800254,0.0,[3],[],[],[0],[]
a000705,differentiable_system,False,0.5202348529078209,0.0,[],[],[],[2],[3]
a000706,differentiable_system,False,0.5101717310648489,0.0,[2],[],[4],[],[]
a000707,random_interaction,False,0.5605316859839193,0.0,[],[],[4],[],[]
a000708,rewriting_system,False,0.45562112030069457,0.0,[],[],[],[1],[]
a000709,graph_system,False,0.44444935357475746,0.05714285714285714,[],[],[],"[4, 0, 1]",[]
a000710,random_interaction,False,0.4726937867756261,0.0,[],[],[],[],[]
a000711,graph_system,False,0.587976231099024,0.0,[6],[],[],[2],[]
a000712,hypergraph,False,0.5419622441773422,0.0,[1],[],[],[3],[]
a000713,hypergraph,False,0.703968155903539,0.0,[1],[],[],[6],[0]
a000714,graph_system,False,0.6033599951043783,0.04,[],[],[],"[2, 9]","[4, 7]"
a000715,differentiable_system,False,0.40918776040320654,0.0,[],[],[],[],[]
a000716,random_interaction,False,0.5146205011038949,0.0,[],[],[],[],[1]
a000717,differentiable_system,False,0.5478444061179465,0.05,[],"[2, 0]",[],[1],[]
a000718,graph_system,False,0.6625668633181189,0.02,[],[],[8],"[6, 4]",[]
a000719,sat_based,False,0.690838997388924,0.0,[7],[],[9],[],[1]
a000720,random_interaction,False,0.5856340445904223,0.02,[3],[],"[2, 8]",[],[]
a000721,rewriting_system,False,0.5504431357846229,0.04,[3],[],[],"[4, 0]",[]
a000722,graph_system,False,0.43484597311733786,0.11428571428571428,[],[],[],"[3, 5, 0, 6, 4]",[]
a000723,differentiable_system,False,0.4909802101071259,0.0,[1],[],[],[2],[]
a000724,hypergraph,False,0.616396545246562,0.0,[2],[],[3],[],[]
a000725,random_interaction,False,0.5812512943922632,0.0,[],[],[],[],[2]
a000726,rewriting_system,False,0.599269054212111,0.0,[],[],[],[3],[4]
a000727,symbolic_system,False,0.5018041924673933,0.0,[],[],[],[],[3]
a000728,rewriting_system,False,0.4695388210576394,0.0,[],[],[],[4],[]
a000729,rewriting_system,False,0.505442884366014,0.0,[],[],[],[],[]
a000730,rewriting_system,False,0.5560540017548081,0.0,[1],[3],[],[],[]
a000731,differentiable_system,False,0.44631330574288786,0.0,[0],[],[],[],[]
a000732,differentiable_system,False,0.46081572132290616,0.0,[],[],[],[],[]
a000733,random_interaction,False,0.653917713638777,0.0,[],[],[],[3],[5]
a000734,graph_system,False,0.5286724373260274,0.0,[],[],[],[1],[]
a000735,differentiable_system,False,0.4663438560890089,0.0,[],[],[],[],[]
a000736,rewriting_system,False,0.5269483000827451,0.0,[],[],[],[1],[0]
a000737,differentiable_system,False,0.6235147272107373,0.02,[],[9],[],"[0, 4]",[6]
a000738,symbolic_system,False,0.6166733711117041,0.0,[2],[0],[],[],[6]
a000739,sat_based,False,0.3995770001844733,0.0,[],[2],[],[],[]
a000740,hypergraph,False,0.4738222946641611,0.06666666666666667,[],[],[],[],"[3, 0, 4, 6]"
a000741,hypergraph,False,0.4298536315510659,0.0,[],[],[],[],[]
a000742,probabilistic_system,False,0.5722251581251426,0.0,[],[],[],[],[5]
a000743,rewriting_system,False,0.39070500577394796,0.04,[],[],[],"[4, 1]",[]
a000744,symbolic_system,False,0.551621494440405,0.0,[],[],[],[],[1]
a000745,sat_based,False,0.3077544844112031,0.08,[],"[0, 2, 4]",[],[],[]
a000746,probabilistic_system,False,0.5193372135662192,0.0,[],[4],[6],[],[]
a000747,probabilistic_system,False,0.6425931279675682,0.04444444444444444,[],[],[],"[8, 7]","[1, 5]"
a000748,rewriting_system,False,0.5806666030665445,0.0,[],[],[],[],[0]
a000749,sat_based,False,0.48418256905765283,0.02222222222222222,[],"[6, 5]",[2],[],[]
a000750,hypergraph,False,0.573876823999628,0.0,[3],[],[],[],[]
a000751,sat_based,False,0.5269944022072124,0.05,"[3, 0]",[1],[],[],[]
a000752,graph_system,False,0.5176434304948584,0.0,[],[],[0],[1],[]
a000753,symbolic_system,False,0.6771198778169547,0.0,[],[],[],[3],[0]
a000754,hypergraph,False,0.37332697146426436,0.0,[],[],[2],[],[]
a000755,sat_based,False,0.5443964804923697,0.0,[],[],[],[],[]
a000756,differentiable_system,False,0.5115658027099166,0.0,[3],[],[],[],[]
a000757,rewriting_system,False,0.6476322419744795,0.06666666666666667,[],[],[],"[2, 3, 4]",[]
a000758,symbolic_system,False,0.6739559568413724,0.0,[3],[4],[],[],[7]
a000759,probabilistic_system,False,0.363120423488825,0.0,[],[],[0],[],[]
a000760,hypergraph,False,0.62980083423275,0.0,[],[],[3],[],[6]
a000761,graph_system,False,0.5063946021482503,0.0,[],[],[],[3],[]
a000762,cellular_automata,False,0.48727764239423194,0.03333333333333333,"[2, 3]",[],[],[],[]
a000763,rewriting_system,False,0.5753001580889371,0.02,[],[],[],"[1, 2]",[9]
a000764,cellular_automata,False,0.5777216651931893,0.03333333333333333,[],[],"[2, 3]",[],[0]
a000765,differentiable_system,False,0.4968995519213301,0.02857142857142857,[],[],[],"[5, 2]",[]
a000766,hypergraph,False,0.6138582588246279,0.0,[],[0],[],[],[2]
a000767,graph_system,False,0.5304308006698399,0.0,[],[],[],[2],[]
a000768,sat_based,False,0.3958482304493167,0.0,[],[],[],[],[]
a000769,cellular_automata,False,0.5006489004174736,0.0,[5],[],[],[],[]
a000770,graph_system,False,0.6574269535817283,0.0,[],[4],[],[7],[1]
a000771,sat_based,False,0.6880373700022403,0.0,[],[],[1],[],[0]
a000772,hypergraph,False,0.7397373734987271,0.0,[4],[],[],[1],[0]
a000773,graph_system,False,0.49898813645265594,0.0,[],[],[],[0],[]
a000774,hypergraph,False,0.58141920592762,0.08,[6],[],[],[],"[4, 8, 7, 1, 5]"
a000775,differentiable_system,False,0.500302294652983,0.02222222222222222,"[3, 4]",[],[],[],[]
a000776,probabilistic_system,False,0.5942362433632323,0.0,[],[3],[],[],[]
a000777,probabilistic_system,False,0.5123727386961484,0.03333333333333333,[],[],"[1, 3]",[],[]
a000778,symbolic_system,False,0.6419538322369285,0.0,[],[1],[],[],[2]
a000779,differentiable_system,False,0.24322647015449145,0.0,[],[],[],[],[]
a000780,probabilistic_system,False,0.5582907026963309,0.0,[],[],[],[6],[]
a000781,probabilistic_system,False,0.6370352542474843,0.02,[],[],[4],"[5, 8]",[]
a000782,sat_based,False,0.4880051759513296,0.0,[],[2],[],[],[]
a000783,graph_system,False,0.5215991507429656,0.0,[],[],[],[6],[]
a000784,hypergraph,False,0.5564828723884866,0.05,[0],[],[],[],"[5, 4, 2]"
a000785,hypergraph,False,0.5788375105512487,0.02,[7],[],[],[],"[2, 3]"
a000786,rewriting_system,False,0.4909137269742492,0.06666666666666667,[],[],[],"[3, 4, 0]",[]
a000787,sat_based,False,0.613680872920572,0.0,[],[],[1],[],[0]
a000788,probabilistic_system,False,0.4969945457583506,0.08,[],[1],"[4, 2, 0]",[],[]
a000789,random_interaction,False,0.6089507552499052,0.0,[],[],[3],[2],[]
a000790,graph_system,False,0.5988909382978576,0.0,[],[],[],[5],[3]
a000791,probabilistic_system,False,0.3787084282871081,0.0,[],[],[2],[],[]
a000792,graph_system,False,0.6109345755749466,0.0,[],[],[6],[5],[4]
a000793,random_interaction,False,0.4636316463233343,0.0,[],[],[],[],[]
a000794,symbolic_system,False,0.46873401361310857,0.04,"[4, 0]",[],[],[],[]
a000795,cellular_automata,False,0.5106818829116803,0.04,"[4, 2]",[],[],[],[]
a000796,probabilistic_system,False,0.6681784080528207,0.0,[],[],[3],[0],[1]
a000797,rewriting_system,False,0.7168278246089883,0.0,[7],[],[],[4],[0]
a000798,hypergraph,False,0.7331678475832957,0.0,[7],[],[],[5],[]
a000799,sat_based,False,0.550238167284054,0.0,[],[8],[],[],[1]
a000800,sat_based,False,0.6160146073607808,0.0,[],[],[5],[3],[]
a000801,random_interaction,False,0.6136701690089132,0.0,[],[],[],[],[1]
a000802,cellular_automata,False,0.5978801249375664,0.02857142857142857,[],[2],"[3, 4]",[],[]
a000803,differentiable_system,False,0.5163490964989738,0.0,[],[],[0],[],[]
a000804,cellular_automata,False,0.3896070696821907,0.0,[],[],[],[],[]
a000805,graph_system,False,0.5990258631111012,0.02,[],[],[],"[6, 1]",[]
a000806,hypergraph,False,0.5524938027999104,0.0,[],[],[],[],[2]
a000807,graph_system,False,0.6368081676755656,0.0,[4],[2],[0],[],[]
a000808,graph_system,False,0.48480165615864673,0.05714285714285714,[],[],[],"[3, 0, 5]",[]
a000809,hypergraph,False,0.6589994765642522,0.0,[5],[],[4],[],[2]
a000810,cellular_automata,False,0.47625572014260403,0.0,[6],[],[],[],[]
a000811,differentiable_system,False,0.3195224525371674,0.0,[],[],[],[],[]
a000812,rewriting_system,False,0.4967890707827845,0.0,[],[],[],[3],[2]
a000813,sat_based,False,0.49450568967341085,0.0,[],[3],[4],[],[]
a000814,hypergraph,False,0.5532996536182287,0.02222222222222222,"[8, 7]",[],[],[],[2]
a000815,probabilistic_system,False,0.5490597524505375,0.05,[],"[3, 6]","[5, 4]",[],[]
a000816,probabilistic_system,False,0.4465111569890987,0.0,[1],[],[],[],[]
a000817,probabilistic_system,False,0.5311470091305177,0.0,[],[],[0],[],[]
a000818,graph_system,False,0.4820488903382099,0.06,[],[],[],"[4, 0, 8, 3]",[]
a000819,graph_system,False,0.5459013050087311,0.03333333333333333,[],[],[],"[5, 0]",[2]
a000820,hypergraph,False,0.49331815443219307,0.08,"[2, 3, 1]",[],[],[],[]
a000821,symbolic_system,False,0.5134039609681642,0.05,[3],[],[],[],"[2, 0]"
a000822,symbolic_system,False,0.43497687353997955,0.0,[],[],[],[],[]
a000823,sat_based,False,0.4457832304856143,0.0,[],[],[],[3],[]
a000824,sat_based,False,0.5355421460420391,0.0,[],[0],[6],[],[]
a000825,hypergraph,False,0.5643198833088781,0.0,[2],[],[],[],[]
a000826,probabilistic_system,False,0.6407646410475791,0.05,[],[],"[7, 2]",[],"[3, 0]"
a000827,sat_based,False,0.5011507722406641,0.0,[7],[],[],[],[]
a000828,graph_system,False,0.4915585607223772,0.0,[],[],[],[0],[]
a000829,cellular_automata,False,0.4393942394901951,0.0,[],[],[],[],[]
a000830,sat_based,False,0.4995475321237987,0.0,[3],[1],[],[],[]
a000831,graph_system,False,0.5304658281920511,0.0,[],[],[2],[1],[]
a000832,rewriting_system,False,0.6490190008219414,0.0,[],[1],[],[0],[0]
a000833,rewriting_system,False,0.6167475993801126,0.02,[],"[7, 9]",[],[2],[]
a000834,probabilistic_system,False,0.48010918107250034,0.0,[],[1],[0],[],[]
a000835,differentiable_system,False,0.6200620085738435,0.0,[5],[],[],[],[]
a000836,symbolic_system,False,0.72475534973289,0.02,[3],"[5, 0]",[],[6],[4]
a000837,probabilistic_system,False,0.7422754449412711,0.05,[],[1],[0],"[6, 5, 4]",[2]
a000838,hypergraph,False,0.6048996462137951,0.05,"[6, 1]",[],[],"[3, 2]",[]
a000839,differentiable_system,False,0.6031151628765571,0.0,[0],[],[],[2],[]
a000840,random_interaction,False,0.5667197697639814,0.02,"[9, 3]",[],[],[],[5]
a000841,symbolic_system,False,0.5549415653375813,0.0,[0],[],[],[],[1]
a000842,probabilistic_system,False,0.5333709085302644,0.025,[],[1],[],[],"[5, 7]"
a000843,rewriting_system,False,0.45218674543605425,0.06666666666666667,[],[],[],"[0, 1]",[]
a000844,sat_based,False,0.3833087970943043,0.0,[],[1],[],[],[]
a000845,random_interaction,False,0.5401974365246129,0.04,[],[],[],"[2, 4]",[]
a000846,cellular_automata,False,0.6140327535596348,0.0,[],[],[0],[],[6]
a000847,hypergraph,False,0.5501923893350381,0.0,[0],[],[],[2],[]
a000848,random_interaction,False,0.4778744602188147,0.0,[],[],[],[],[0]
a000849,graph_system,False,0.5218427670938689,0.04,[],[],[],"[1, 7, 3]",[]
a000850,probabilistic_system,False,0.5672945435518825,0.0,[],[4],[5],[],[]
a000851,cellular_automata,False,0.609177010004551,0.0,[],[],[],[3],[3]
a000852,hypergraph,False,0.6044268594100839,0.05714285714285714,[],[],[],"[5, 6]","[0, 3]"
a000853,rewriting_system,False,0.5444048868319202,0.04,[],[],[],"[4, 3]",[]
a000854,graph_system,False,0.5421223446531751,0.03333333333333333,[0],[],[],"[4, 3]",[]
a000855,cellular_automata,False,0.5636090458349653,0.0,[],[],[],[2],[0]
a000856,graph_system,False,0.5713463489858114,0.0,[],[],[],[2],[]
a000857,random_interaction,False,0.41791401246384874,0.0,[],[],[],[0],[]
a000858,differentiable_system,False,0.5334242290893394,0.0,[],[],[],[],[]
a000859,sat_based,False,0.6251496492477066,0.0,[],[8],[2],[],[4]
a000860,differentiable_system,False,0.5568476746812051,0.0,[],[],[],[1],[]
a000861,hypergraph,False,0.503670273026954,0.0,[],[],[],[],[1]
a000862,rewriting_system,False,0.6768234666477819,0.0,[],[0],[],[4],[]
a000863,hypergraph,False,0.44711656069890626,0.0,[],[],[],[],[]
a000864,hypergraph,False,0.6731650569307581,0.0,[8],[3],[],[],[2]
a000865,differentiable_system,False,0.4450277511814219,0.0,[],[],[],[2],[]
a000866,sat_based,False,0.5218504988884731,0.0,[],[6],[7],[],[]
a000867,sat_based,False,0.4998331811648377,0.02857142857142857,[],"[6, 1]",[],[],[]
a000868,hypergraph,False,0.5828184598892451,0.04,[],[],[],[],"[1, 4]"
a000869,sat_based,False,0.37671397438775883,0.0,[],[],[],[],[]
a000870,differentiable_system,False,0.40526210306042304,0.0,[],[],[],[],[]
a000871,random_interaction,False,0.5752079011154582,0.05,[],"[2, 3]",[],[],[2]
a000872,graph_system,False,0.6117552208850738,0.0,[],[],[],[3],[1]
a000873,hypergraph,False,0.49201588673899044,0.0,[5],[],[],[],[]
a000874,sat_based,False,0.5859986788267972,0.0,[],[4],[],[5],[7]
a000875,symbolic_system,False,0.6394467181485395,0.0,[3],[0],[],[],[1]
a000876,symbolic_system,False,0.5459609438109726,0.0,[0],[],[],[],[2]
a000877,probabilistic_system,False,0.4847754773807475,0.0,[],[],[],[3],[]
a000878,rewriting_system,False,0.5690528192664007,0.0,[],[],[],[3],[1]
a000879,symbolic_system,False,0.5384227322198634,0.0,[],[],[],[],[1]
a000880,random_interaction,False,0.5991074531790017,0.06,[],[0],[],[],"[7, 4, 9, 1]"
a000881,symbolic_system,False,0.6467960047610777,0.0,[4],[],[1],[0],[]
a000882,cellular_automata,False,0.4781263022478036,0.0,[],[],[],[],[]
a000883,symbolic_system,False,0.707348806072411,0.02,[6],"[7, 3]",[],[1],[5]
a000884,hypergraph,False,0.4675082697277527,0.02222222222222222,"[4, 2]",[],[],[],[]
a000885,probabilistic_system,False,0.47565722071886885,0.05,[],[],"[6, 0, 5]",[],[]
a000886,hypergraph,False,0.6797439437989236,0.0,[],[],[6],[],[0]
a000887,probabilistic_system,False,0.5169359538841105,0.06666666666666667,[],"[0, 2]",[1],[],[]
a000888,random_interaction,False,0.6573595204995146,0.02,[],[],[4],[5],"[7, 0]"
a000889,random_interaction,False,0.6366822655782621,0.0,[],[1],[],[3],[]
a000890,rewriting_system,False,0.5826437687475277,0.0,[],[2],[],[4],[]
a000891,probabilistic_system,False,0.7156357717051811,0.04,"[6, 2]",[],[],[8],"[1, 5]"
a000892,sat_based,False,0.6551470958692359,0.0,[3],[],[0],[1],[]
a000893,probabilistic_system,False,0.5369981330745045,0.02222222222222222,[],"[5, 0]",[],[],[]
a000894,random_interaction,False,0.6672651493926296,0.0,[],[],[3],[6],[]
a000895,rewriting_system,False,0.5239850147312235,0.02,[],[],[],"[4, 2]",[]
a000896,rewriting_system,False,0.7461676621998641,0.02,[4],[1],[],[3],"[9, 8]"
a000897,hypergraph,False,0.6477482634521664,0.0,[],[],[],[5],[0]
a000898,sat_based,False,0.6803748444585755,0.02222222222222222,[],"[4, 7]",[],[2],[6]
a000899,probabilistic_system,False,0.6180881492444372,0.0,[2],[3],[0],[],[]
a000900,graph_system,False,0.5108599235817595,0.0,[],[],[],[3],[]
a000901,cellular_automata,False,0.5912021651961655,0.0,[],[5],[],[],[3]
a000902,cellular_automata,False,0.4379579731528337,0.0,[],[],[0],[],[]
a000903,cellular_automata,False,0.590065755619354,0.06666666666666667,"[3, 5, 2]",[4],[],[],[]
a000904,cellular_automata,False,0.6486699670584557,0.02,[5],[],[],[6],"[0, 8]"
a000905,differentiable_system,False,0.3313031254302795,0.0,[],[],[],[],[]
a000906,symbolic_system,False,0.6771543570684571,0.02222222222222222,"[0, 6]",[],[],[],[4]
a000907,rewriting_system,False,0.47180732843016565,0.0,[],[],[],[2],[]
a000908,rewriting_system,False,0.472278540550767,0.04,[],[],[],"[1, 2]",[]
a000909,hypergraph,False,0.4763129084958838,0.0,[5],[],[],[],[]
a000910,probabilistic_system,False,0.42646119510680486,0.05714285714285714,[],[],"[2, 6, 1]",[],[]
a000911,hypergraph,False,0.504254268424061,0.0,[3],[],[],[],[]
a000912,rewriting_system,False,0.6241057779753234,0.08888888888888888,[],[],[],"[0, 8, 4, 7, 2]",[3]
a000913,probabilistic_system,False,0.6162961589897658,0.02222222222222222,[7],[],[3],[],"[0, 2]"
a000914,graph_system,False,0.5822032321609981,0.04,[],[],[],"[3, 1]",[0]
a000915,sat_based,False,0.5210576319621746,0.0,[],[0],[3],[],[]
a000916,probabilistic_system,False,0.40616685178050915,0.06666666666666667,[],[],"[0, 2]",[],[]
a000917,cellular_automata,False,0.574360446761891,0.05,[],[],[2],[],"[3, 1]"
a000918,random_interaction,False,0.5053777636765545,0.02857142857142857,[],[],[],[],"[6, 1]"
a000919,graph_system,False,0.4984921636147438,0.08,[],[],[],"[4, 3, 1]",[]
a000920,hypergraph,False,0.6356315847583993,0.0,[2],[],[],[],[1]
a000921,hypergraph,False,0.47130152046991364,0.05,"[1, 0]",[],[],[],[]
a000922,hypergraph,False,0.5028644169199742,0.05714285714285714,"[0, 4, 6]",[],[],[],[]
a000923,random_interaction,False,0.6158929091745998,0.0,[],[],[],[4],[6]
a000924,differentiable_system,False,0.4142109354732956,0.0,[],[],[],[],[]
a000925,symbolic_system,False,0.6837504292822943,0.0,[],[2],[],[7],[4]
a000926,sat_based,False,0.5905388108370223,0.02857142857142857,[],[],[],"[3, 6]",[0]
a000927,differentiable_system,False,0.37329834609916435,0.0,[],[],[],[],[0]
a000928,symbolic_system,False,0.6051186464730284,0.0,[],[],[],[4],[5]
a000929,graph_system,False,0.6518888411017393,0.0,[4],[],[],[5],[]
a000930,symbolic_system,False,0.5393879462932964,0.06666666666666667,[],[],[],[],"[1, 2]"
a000931,differentiable_system,False,0.4295690344733073,0.0,[],[],[],[],[]
a000932,cellular_automata,False,0.4940537837317929,0.0,[],[],[],[],[]
a000933,rewriting_system,False,0.4960594954402254,0.0,[],[],[],[2],[1]
a000934,random_interaction,False,0.697837576406571,0.02,[],[4],"[0, 9]",[],[7]
a000935,cellular_automata,False,0.3750994815170463,0.0,[0],[],[],[],[]
a000936,cellular_automata,False,0.46401683528970106,0.02,[7],"[5, 1]",[],[],[]
a000937,hypergraph,False,0.4985203311847009,0.05,"[3, 4, 0]",[],[],[],[]
a000938,graph_system,False,0.6889152153882667,0.0,[],[],[4],[2],[1]
a000939,probabilistic_system,False,0.6340420588231491,0.03333333333333333,[4],[],[],[],"[2, 0]"
a000940,sat_based,False,0.6184666678561231,0.0,[],[7],[],[5],[]
a000941,rewriting_system,False,0.7408469660906866,0.02,[6],[4],[0],"[5, 7]",[]
a000942,graph_system,False,0.67588625603438,0.06,[1],[],[],"[3, 8, 2, 0]",[6]
a000943,cellular_automata,False,0.5318171537482943,0.0,[6],[],[],[],[]
a000944,rewriting_system,False,0.48393994291986386,0.06666666666666667,[],[],[],"[6, 3, 8, 2]",[]
a000945,differentiable_system,False,0.5699961817254333,0.0,[],[],[],[],[4]
a000946,differentiable_system,False,0.4841395844088584,0.0,[],[],[],[2],[]
a000947,sat_based,False,0.6203262347417995,0.0,[5],[],[0],[],[]
a000948,sat_based,False,0.4519107047160156,0.04,[],"[9, 3, 0]",[],[],[]
a000949,cellular_automata,False,0.6526251749943076,0.04,[],[],[],[2],"[1, 4]"
a000950,sat_based,False,0.6921397172002799,0.0,[],[6],[7],[],[1]
a000951,graph_system,False,0.592608547845997,0.0,[],[],[1],[0],[]
a000952,symbolic_system,False,0.4258048143176582,0.0,[],[],[],[],[]
a000953,graph_system,False,0.5175350513760362,0.0,[2],[],[],[],[]
a000954,probabilistic_system,False,0.488027384457551,0.0,[],[],[],[],[]
a000955,differentiable_system,False,0.5304602249838581,0.06666666666666667,[],[],[],[],"[0, 2]"
a000956,differentiable_system,False,0.328191047923456,0.0,[],[],[],[],[]
a000957,random_interaction,False,0.4551733782155101,0.0,[],[],[],[],[2]
a000958,differentiable_system,False,0.38184871034352685,0.0,[],[],[],[],[]
a000959,graph_system,False,0.5191372762944704,0.02857142857142857,[],[],[],"[0, 4]",[]
a000960,symbolic_system,False,0.49557693272901704,0.04,[],[],[],[],"[2, 3]"
a000961,rewriting_system,False,0.5516672382596834,0.04444444444444444,[],[],[],"[0, 8, 4]",[5]
a000962,hypergraph,False,0.49473237443913953,0.04,"[2, 1]",[],[],[],[]
a000963,probabilistic_system,False,0.4419575162411478,0.0,[],[],[],[],[]
a000964,probabilistic_system,False,0.4478651282223642,0.1,[],[],"[1, 3, 2]",[],[]
a000965,rewriting_system,False,0.46058981160746215,0.11111111111111112,[],[],[],"[2, 5, 1, 7, 8, 3]",[]
a000966,probabilistic_system,False,0.502503528854374,0.0,[],[],[],[],[]
a000967,probabilistic_system,False,0.5253103776397872,0.04,[],[9],"[4, 5, 6]",[],[]
a000968,differentiable_system,False,0.41124080431965265,0.0,[],[],[],[],[]
a000969,probabilistic_system,False,0.6319347686151472,0.02,[],[5],[],[2],"[8, 6]"
a000970,rewriting_system,False,0.6223145526878086,0.04444444444444444,[],[],[],[3],"[7, 5, 1]"
a000971,random_interaction,False,0.4669662534823771,0.05,[],[],"[7, 2, 5]",[],[]
a000972,differentiable_system,False,0.49831895010736577,0.0,[5],[],[],[],[]
a000973,differentiable_system,False,0.5028848078708616,0.0,[],[],[],[4],[]
a000974,probabilistic_system,False,0.42344686923191005,0.0,[],[],[2],[],[]
a000975,hypergraph,False,0.7019801823715748,0.0,[],[],[3],[],[]
a000976,rewriting_system,False,0.4854855569943551,0.05,[1],[],[],"[2, 0]",[]
a000977,symbolic_system,False,0.6768129195317932,0.0,[],[],[3],[],[1]
a000978,probabilistic_system,False,0.5431613850876343,0.0,[],[],[],[],[1]
a000979,cellular_automata,False,0.5532189455363306,0.02857142857142857,"[1, 3]",[4],[],[],[]
a000980,differentiable_system,False,0.3271780173816579,0.0,[],[],[],[],[]
a000981,symbolic_system,False,0.48093942129074285,0.0,[],[],[],[],[2]
a000982,symbolic_system,False,0.7213807969341863,0.0,[],[],[],[0],[2]
a000983,probabilistic_system,False,0.5891891714180122,0.0,[6],[],[5],[],[]
a000984,cellular_automata,False,0.41430918999434646,0.0,[],[],[],[2],[]
a000985,rewriting_system,False,0.5837898546461023,0.0,[],[],[],[3],[]
a000986,probabilistic_system,False,0.6175563230888568,0.0,[],[],[4],[],[5]
a000987,graph_system,False,0.45082479411902926,0.11428571428571428,[],[],[],"[5, 6, 3, 0, 4]",[]
a000988,cellular_automata,False,0.5957261172293099,0.06666666666666667,"[4, 3, 2]",[0],[],[],[]
a000989,sat_based,False,0.6329787628301413,0.0,[],[1],[2],[3],[]
a000990,sat_based,False,0.3401656022324583,0.06666666666666667,[],"[5, 1, 4]",[],[],[]
a000991,graph_system,False,0.5525474422120821,0.0,[7],[],[],[0],[]
a000992,graph_system,False,0.5271556463563942,0.0,[],[],[],[2],[1]
a000993,rewriting_system,False,0.3933381472260521,0.06666666666666667,[],[],[],"[1, 2]",[]
a000994,rewriting_system,False,0.7480467527276817,0.0,[1],[],[0],[3],[]
a000995,cellular_automata,False,0.54609557156344,0.0,[],[],[7],[],[]
a000996,rewriting_system,False,0.5992748528461744,0.0,[],[5],[],[],[2]
a000997,differentiable_system,False,0.3997949832240243,0.0,[],[],[],[],[]
a000998,random_interaction,False,0.4717536251146587,0.04,[],[],"[0, 2]",[],[4]
a000999,cellular_automata,False,0.5886012055225037,0.0,[],[],[],[],[1]
a001000,rewriting_system,False,0.4685608795758703,0.0,[],[],[],[1],[]
a001001,hypergraph,False,0.48619497187121297,0.0,[3],[],[],[],[]
a001002,differentiable_system,False,0.4696377786228913,0.03333333333333333,[],[],[],"[0, 3]",[]
a001003,symbolic_system,False,0.585495091764666,0.02222222222222222,"[4, 2]",[0],[],[],[]
a001004,sat_based,False,0.5567737947953333,0.0,[],[2],[],[3],[]
a001005,probabilistic_system,False,0.6156688333462265,0.0,[5],[],[2],[],[]
a001006,differentiable_system,False,0.630186630384127,0.04,[],[],"[7, 8]",[],"[0, 5]"
a001007,graph_system,False,0.5672425474523042,0.0,[],[4],[],[6],[]
a001008,probabilistic_system,False,0.5923048558853944,0.02222222222222222,"[3, 7]",[],[],[],[8]
a001009,differentiable_system,False,0.4735634915748042,0.0,[],[],[],[],[]
a001010,probabilistic_system,False,0.5948863316015004,0.0,[],[],[3],[],[]
a001011,symbolic_system,False,0.6076784130715844,0.05714285714285714,[],[],[],[],"[1, 6, 2]"
a001012,hypergraph,False,0.7284854822508379,0.025,[1],[7],[],[4],"[0, 5]"
a001013,random_interaction,False,0.3931494414695105,0.0,[],[],[],[],[]
a001014,sat_based,False,0.41433532449738675,0.0,[],[],[],[],[]
a001015,cellular_automata,False,0.6057084451963648,0.06666666666666667,[],[],[],[3],"[1, 4, 5]"
a001016,probabilistic_system,False,0.6212957390156004,0.0,[],[],[8],[4],[]
