architecture_id,paradigm,e_star_complete,perturbation_sensitivity,propagation,fixed_point_strength,abstraction_growth,hierarchy_emergence,transfer,uncertainty_handling,reconstruction,convergence,stability,compositionality,substitution_response,canonical_class,lab_distance,weakest_lab_correspondence
a000502,differentiable_system,False,0.09765253586736515,0.5136306319900338,0.5864028836006892,0.38848141987214324,0.173757943971926,0.4998172726271181,0.04387373564642638,0.617953381734764,0.7147825390819905,0.6293038573050054,0.4011188991433781,0.02048004981873741,canon_404,0.6441076829530845,failed
a000503,random_interaction,False,0.09181261401352304,0.5467968850952791,0.2747724253681174,0.40630738260481714,0.0,0.36175231088437254,0.5145508571919573,0.5573670093551876,0.6368749245238476,0.3632749543945908,0.43588769000225175,0.030061177448238996,canon_044,0.6807559114222935,failed
a000505,rewriting_system,False,0.0647311709344888,0.4601942452316188,0.819117535426673,0.04484522707596339,0.0344255200509716,0.0834820080839907,0.5737954491515938,0.5755954050206533,0.7256127171900016,0.834698621857388,0.29731835978857246,0.6980194708509282,canon_262,0.4531570416685337,weak_behavioral_equivalence
a000506,differentiable_system,False,0.1027668925874848,0.24734222096459724,0.5494657692615359,0.425787984562755,0.16874755301230415,0.3001072088386753,0.02605619090997857,0.3100810482412853,0.822297949164699,0.596684198741636,0.2650857658952078,0.025420966148237523,canon_374,0.6673352243459301,failed
a000507,rewriting_system,False,0.07430619501853293,0.6668051717741973,0.2792499953840671,0.6261646510166199,0.0,0.3459185850398701,0.030556062269546547,0.4752765931863379,0.6074469074481674,0.37027752199258684,0.6854377802787115,0.5643807307183499,canon_362,0.6854326480037637,failed
a000508,hypergraph,False,0.1632330737617892,0.22127526230110556,0.27814363681025545,0.39784816838326564,0.011504492442019565,0.0007971828068209205,0.03698969425642562,0.26479812315911394,0.8548762233386895,0.3520568452568754,0.4269678976470852,0.5609475953586891,canon_525,0.7485200721040998,failed
a000509,sat_based,False,0.07660969307805778,0.5006926536933637,0.4802944788835525,0.03565131224408158,0.010269715101719923,0.012935223325153213,0.5285054939485458,0.6217186513292048,0.6526967888287444,0.5421920907366841,0.238123806414925,0.6711850081950044,canon_147,0.4528379963990823,weak_behavioral_equivalence
a000510,differentiable_system,False,0.14951034086027373,0.49143258016013025,0.2845468034430791,0.5505237925548006,0.018533867239879154,0.21416043429320225,0.515091304371369,0.2557180024515414,0.704048093265833,0.3603953908957973,0.4994700852533258,0.3093188826116553,canon_095,0.7041336971873993,failed
a000516,symbolic_system,False,0.08465105353971736,0.2423524161149424,0.2976014949087238,0.0613831890259654,0.0018427975313506373,0.0012981440677735051,0.04766152177989458,0.47067966029415326,0.7500760494028567,0.38415230383275845,0.23387096540670727,0.5425692888176634,canon_514,0.6786117073290202,failed
a000517,random_interaction,False,0.07969328738734706,0.559971671111795,0.4847478803800438,0.39144635213929524,0.11569543267046978,0.43425204612952156,0.5058053154489854,0.5059914934927254,0.6588213786971615,0.5454579935053631,0.3416045135237496,0.08633128624480035,canon_005,0.5163502301727526,weak_behavioral_equivalence
a000527,hypergraph,False,0.06691189033158,0.28099556416313093,0.5132174991257012,0.8574054116941924,0.2842080213781647,0.002369991860930513,0.30351751186913667,0.6231580400613643,0.6964861929632435,0.5721199377369226,0.7749881745443781,0.045602155301138314,canon_456,0.6136789946812,failed
a000534,hypergraph,False,0.09213641156527289,0.48479777691608805,0.6286771563904777,0.7119451446075347,0.36002679050076747,0.01064015714110502,0.04985574281999272,0.455995379971018,0.7253511072794376,0.6665621746221668,0.7205225174133136,0.3199870914144458,canon_337,0.4898224617526199,weak_behavioral_equivalence
a000536,rewriting_system,False,0.09478177757613485,0.3474739154143392,0.274027213591557,0.03486353480376203,0.0,0.011951187250378283,0.032604807134294034,0.2609085705721653,0.7908181998665892,0.3620872889695461,0.19385825391585323,0.023789649725080242,canon_431,0.7000653540565864,failed
a000538,graph_system,False,0.06441254999704925,0.3159233505958448,0.5271957736897994,0.020390240243339353,0.0071467840950550365,0.10763601846697243,0.09416195018490947,0.5487833650731642,0.7647103358275131,0.584535123886624,0.17821278104995017,0.01692949260127563,canon_469,0.6414397870051538,failed
a000539,probabilistic_system,False,0.054174879252149664,0.35523256193475666,0.31558198255504505,0.6422002368892135,0.028439580048087942,0.13523435075313267,0.8115348400860236,0.5642490304114812,0.5788954956387613,0.40490080777364407,0.6285546642703519,0.0457785318834143,canon_066,0.6529991481502837,failed
a000542,sat_based,False,0.0634347491444628,0.028822472722874238,0.5818242890751575,0.43398067891200043,0.1858178380319247,0.015591310825013348,0.10049198690277683,0.3214951132180045,0.8211317479444651,0.6315285576098162,0.2672857287738002,0.02280198938312461,canon_408,0.5472738731388597,failed
a000549,cellular_automata,False,0.11808375218670236,0.05850218414546445,0.5621723372840448,0.4053786409770562,0.17017570807675164,0.04611460662557507,0.4282465520696044,0.023953685952584847,0.87583720196807,0.6046431757058939,0.25751864171990196,0.025172003876139826,canon_200,0.6287596220430336,failed
a000550,rewriting_system,False,0.06867724176515035,0.42529590049625965,0.3045426603050525,0.0325413904464944,0.0011074204763618645,0.004338150381749626,0.049096153699035194,0.45992810104742154,0.7783828560874991,0.3929477847546979,0.33505210229395577,0.5615676727248193,canon_454,0.6762905124698066,failed
a000553,symbolic_system,False,0.06228245549710077,0.6575980684016499,0.2824107641499297,0.04554226436815134,0.0,0.030956259347697766,0.6458150631655859,0.5806663087247328,0.5969184805111666,0.3750870178011597,0.29891448031031437,0.7061955542451636,canon_285,0.5412309569728564,failed
a000564,differentiable_system,False,0.10308253999799288,0.43945641133160335,0.29573063110469944,0.6321944702244551,0.02146344368732689,0.28836918166427933,0.04174828943986564,0.5469520162070769,0.7068440501812381,0.37913740294455583,0.5542255583182155,0.5671782777552823,canon_388,0.6765343373317277,failed
a000571,hypergraph,False,0.11497429650576346,0.11790485491770492,0.29036523867721964,0.7111689621487962,0.021640607485719,0.001287148321781642,0.48088570520505525,0.1712721848259423,0.7366019338392916,0.37226805863842116,0.5450629917661844,0.022030399353722863,canon_210,0.7521548018605682,failed
a000573,sat_based,False,0.07272320718285742,0.19060241326179148,0.6948480226244982,0.3944492690912367,0.23395684692841823,0.010439714705525127,0.47308488538581106,0.591992865629643,0.7292675612116801,0.7267843849383246,0.4241193907974919,0.06174891711950392,canon_017,0.4371075327434532,weak_behavioral_equivalence
a000578,symbolic_system,False,0.05911167237242008,0.3672368092183187,0.3041424020566025,0.06483885026598357,0.0019346201792384554,0.0035379602299556827,0.031149324192582317,0.5756846311308781,0.7253862498647999,0.39425774762352417,0.3094716766194094,0.6685392846970537,canon_466,0.6006333813753921,failed
a000581,probabilistic_system,False,0.06988247081868385,0.38284916409975417,0.7707682511846541,0.40306031464051384,0.28235159261450526,0.37993751359284333,0.894148778437444,0.24176819215284207,0.7081559803219368,0.7923586856704972,0.24541181139457063,0.026101380364738636,canon_226,0.5514893454061606,failed
a000584,symbolic_system,False,0.12535562276828588,0.23771736507400562,0.290311663604204,0.0698158918049041,0.0023666855318787428,0.0009731965101330748,0.04890581810317296,0.29223196002299684,0.8263467601221566,0.370197121806909,0.23848187668115622,0.5515162338008304,canon_502,0.6822688778476497,failed
a000588,symbolic_system,False,0.07503565645196734,0.26856137470146074,0.3402310816388784,0.4061341616085046,0.0354906546896801,0.0003880454219309635,0.03990743978567535,0.6221604070321575,0.7023417210270035,0.4224176548168314,0.4808089575482831,0.5403253539433029,canon_463,0.5999250503460848,failed
a000589,sat_based,False,0.10241312767837916,0.02794222787258326,0.34029589663570303,0.5403421700677105,0.05261821977175679,0.0010644276337110395,0.03978177978818187,0.16600449024329145,0.8073853706276257,0.41746241497421704,0.34310338996420686,0.025851128500438803,canon_500,0.7647048697597565,failed
a000590,hypergraph,False,0.08388123684435422,0.45500016705679935,0.2994832344899497,0.7142051443398876,0.023160798008403316,0.010530319845100715,0.0315876419452783,0.5366726224472729,0.6596661302599143,0.3859047703284264,0.6596696697575484,0.5764875201365881,canon_464,0.5988075314711172,failed
a000592,differentiable_system,False,0.1000936691290156,0.4494659555572029,0.44664277127635266,0.4188870406076052,0.10408667971861518,0.35156207029842557,0.034738115463796015,0.4644336184083185,0.7783273594857548,0.5090528640535261,0.36874225377362657,0.02616905409289283,canon_373,0.7186076906441233,failed
a000594,hypergraph,False,0.14136779374877845,0.1223895023577376,0.5700177875918602,0.3816904430532706,0.16749408526691628,0.0012504973946984134,0.045997987737128376,0.17001284289566743,0.88560423458374,0.6067459593620541,0.345485175604573,0.08329764544117213,canon_334,0.6723270771286944,failed
a000596,probabilistic_system,False,0.056927832205364404,0.3070386220730002,0.30609219611084215,0.42531861565079854,0.01351946819427019,0.1902733505192656,0.8799897776601829,0.5203184400502088,0.6028388385013947,0.3963008771782418,0.4165690888585989,0.02278537370740319,canon_368,0.7022110149298735,failed
a000597,random_interaction,False,0.061330025623201785,0.6397668839802391,0.34911226491436886,0.04978426110549672,0.0047258113385148515,0.4707931208209836,0.7005647933586873,0.4292982455685925,0.5974821478612453,0.43242347608605514,0.19613585931757763,0.0434236797233859,canon_244,0.6563121793847128,failed
a000599,sat_based,False,0.09444865016355698,0.30897405396326494,0.6133241897488608,0.5587505655018119,0.2707653898997471,0.008220319437860297,0.05619980694684468,0.46228316555700555,0.7052074271281643,0.6529750267670769,0.48874834404331086,0.027573100092923575,canon_323,0.4786415222117625,weak_behavioral_equivalence
a000603,hypergraph,False,0.08473445759438077,0.3964053750899876,0.7031784803603747,0.7096497076025012,0.4324940861011999,0.3031738217529361,0.7365609519667571,0.3869476629168761,0.696627953423427,0.7317745866955481,0.5151174768692028,0.049201252255379746,canon_251,0.5640737566715247,failed
a000605,symbolic_system,False,0.08475620542132963,0.2393807069307356,0.30083119466277086,0.09085571637855006,0.0031502736199954806,0.0014885748482155866,0.03346501890348863,0.471780604841138,0.7794331507783688,0.3869015381764502,0.2513350351913204,0.5442554956403909,canon_514,0.6769073364861926,failed
a000611,hypergraph,False,0.09619727490633688,0.3151152872988473,0.3198430225548249,0.7172576632280503,0.047307912399139285,0.008246816625727873,0.718420664355002,0.4565204293571587,0.7049607556387062,0.40109507982481274,0.6358705883987141,0.07620509060917491,canon_295,0.6934106974214176,failed
a000614,hypergraph,False,0.1092003354798908,0.302537686381,0.5819498419975726,0.858903232786139,0.3821931944452829,0.018665415834885055,0.029408484823747028,0.3717704280932614,0.7783988529044563,0.6233067717989632,0.7628926094096583,0.5592440606040818,canon_440,0.6196456887196448,failed
a000615,symbolic_system,False,0.08305602057120318,0.34488267632210556,0.2980848258490542,0.09027569987438855,0.002719986683337894,0.2835032465330341,0.4683485818013958,0.5496661483894958,0.6697593017003588,0.3848554578226656,0.1857157364914666,0.01986833675391908,canon_045,0.6605794395204714,failed
a000616,differentiable_system,False,0.11591485885308815,0.1823774814529544,0.6390983632850966,0.7901221396809143,0.41793019460148373,0.13896440403120502,0.5169023625847686,0.2934356157664588,0.7480098849389212,0.6710003270231579,0.4706829132234295,0.5133184047598913,canon_025,0.40535642768209484,weak_behavioral_equivalence
a000619,random_interaction,False,0.09195477348268535,0.2088002330598028,0.5083946134731422,0.4036237464701905,0.13472843040806792,0.1946471629755165,0.6165399255918956,0.30586071582930513,0.7368547509292611,0.5634963422008542,0.24831924243206094,0.09231224860084852,canon_075,0.5932673721084109,failed
a000623,differentiable_system,False,0.10362089963666453,0.23977815985845513,0.5421655931530541,0.4265092941651709,0.16471369664093805,0.2922841620042783,0.04826110293898911,0.3083746249368883,0.8112170739639392,0.5902657418931156,0.2641021108613916,0.026791367238140018,canon_374,0.6666136736114864,failed
a000628,random_interaction,False,0.08594929773475958,0.359465560550858,0.2762559915327412,0.029166896746562254,0.0,0.01876069310092124,0.5092073972415481,0.019219721009105017,0.7635084423276297,0.3656202809060962,0.022230189664267243,0.09121169940864327,canon_168,0.7315788178312518,failed
a000629,probabilistic_system,True,0.08792319968519643,0.5151414821383526,0.6060228344279358,0.4136772072816509,0.1951776785690521,0.22553799499172072,0.4839794597161843,0.614968015125211,0.6669696261327572,0.6479176417162125,0.5050387300726804,0.6676101419845492,canon_037,0.38028652334792085,weak_behavioral_equivalence
a000630,differentiable_system,False,0.08847635879557766,0.32928825398027517,0.4850705280262728,0.4159906293812521,0.12447384892333918,0.4030072960354728,0.05203388715110502,0.31025517964275284,0.7165057272446634,0.5441430903645551,0.25527545212823516,0.027777862594078773,canon_340,0.6263678909640109,failed
a000633,hypergraph,False,0.10583630525068924,0.6414086786614787,0.6011239693918446,0.70277441949598,0.33114336844610914,0.40803124608318947,0.6878353620490177,0.27130788022446034,0.6821958859649824,0.6403821157792879,0.581715218133732,0.5378917084520214,canon_234,0.5471740229423067,failed
a000635,sat_based,False,0.0834987229950358,0.544818585263591,0.606273127579061,0.6294205517701079,0.29618042376588705,0.18891675810163272,0.04490965957627646,0.7194725411623162,0.6670321994205385,0.64893678622192,0.6020537600397977,0.5469447223977224,canon_370,0.5613033953688392,failed
a000638,graph_system,False,0.10672946727568088,0.40789850383985016,0.6664477227245729,0.027941303475559454,0.015781997344111676,0.15813006786974929,0.02663880488128445,0.2789082757558951,0.8912496118405636,0.6962042998363535,0.20255393369172656,0.04037631259371599,canon_380,0.7308090423483636,failed
a000641,probabilistic_system,False,0.08959465669691787,0.4580556850457652,0.2936100749199051,0.027443377607051178,0.0007165986627893917,0.1712544956262039,0.8998993252218334,0.46778086940286046,0.6581978403674031,0.3798292758138052,0.1911969279780935,0.3814876253431805,canon_263,0.548781917281454,failed
a000643,rewriting_system,False,0.08378725588494995,0.4891857924052351,0.8278805488533088,0.0701333156582542,0.05521229801842842,0.12117801741160218,0.051947752388875834,0.42099742015806263,0.7952054313309742,0.8388337738797267,0.32613545597994986,0.5786455953772787,canon_448,0.6182231211987173,failed
a000644,graph_system,False,0.10218925374335822,0.25103748462895925,0.444838530552522,0.0677908034396758,0.016720405063213206,0.028654393351305724,0.3359823075295624,0.06728551462153576,0.9048604262889242,0.5071125583977502,0.07775305702621889,0.026891019881976952,canon_203,0.7249645522519376,failed
a000645,probabilistic_system,True,0.09536497994678138,0.4389553115740621,0.6489278112203107,0.7015970025898107,0.3759021404181828,0.2065694303228944,0.47892556116675056,0.6141306178520252,0.683065286138411,0.6833224342237474,0.5957605349920914,0.5298793300019182,canon_035,0.46378205274209167,weak_behavioral_equivalence
a000653,differentiable_system,False,0.08295061184546096,0.6700489593564334,0.5573879209616217,0.41531464993901834,0.1663435902823165,0.4293623901945098,0.04610730437289112,0.7132346215388385,0.6656627697140896,0.6071343075754523,0.5432262808934909,0.5924037902084354,canon_400,0.4796609180517578,weak_behavioral_equivalence
a000655,probabilistic_system,False,0.07492116360085643,0.03385164917796042,0.5910203335363462,0.029417622644412278,0.013108917049201974,0.014303082860622809,0.7928528194044037,0.17038880291215985,0.763518630182116,0.6374001905722182,0.027848521783533395,0.027883374781914938,canon_292,0.6770522409024253,failed
a000657,rewriting_system,False,0.06220401155311446,0.3683962027362807,0.30673826968734624,0.05223871749301834,0.0018139259915622152,0.029074175753006654,0.34264250755718995,0.739466102644505,0.6939685180391205,0.3959526663403796,0.3415029719771587,0.5588154256271243,canon_120,0.5187535320067815,weak_behavioral_equivalence
a000660,random_interaction,False,0.08486474881684176,0.36884611032276865,0.2765321670993378,0.048717203701719836,0.0,0.024695734152024706,0.5145069262168107,0.020766265605663914,0.8044271594218934,0.3660541004732633,0.0390757627211117,0.11614486550457981,canon_168,0.7293376371667433,failed
a000663,differentiable_system,False,0.08105307424611946,0.24079910993436685,0.296899739242042,0.09504601570983218,0.0026331208811914975,0.24092891973160666,0.03187573459566617,0.31532707251360653,0.8095190524575694,0.38420095605984994,0.06838073921374613,0.024102022855257088,canon_389,0.7838427839992244,failed
a000665,random_interaction,False,0.08190625845051507,0.17846077622766737,0.27728834883500364,0.06591271488920136,0.0,0.01656755895492139,0.34458944815816284,0.024020515588772773,0.7939597683681713,0.367237496619794,0.050762722949668035,0.027152156493775226,canon_142,0.7058356757216903,failed
a000666,random_interaction,False,0.10502738604620873,0.5694031695744952,0.5978675212348414,0.3929193740034589,0.18320204678867436,0.16434488683846593,0.4978280277555295,0.38308829946323864,0.6684980221772224,0.6377442201691583,0.48877964878066815,0.8800867552599407,canon_022,0.4458646595602785,weak_behavioral_equivalence
a000667,symbolic_system,False,0.1264179503023152,0.24671347436823232,0.28204155009579823,0.05917593006292321,0.0013281248832629489,0.0014174093401971,0.02289702846015884,0.29727516560661915,0.8641611811747432,0.36289902022624954,0.23528282676436071,0.5387156890783877,canon_502,0.6844396116685522,failed
a000668,graph_system,False,0.07153491572075434,0.2626668177333718,0.677235132889251,0.03655277144084046,0.02074437252756761,0.14305651158621113,0.032559421079632056,0.24778997831004462,0.8775240806727378,0.7118971092312394,0.06433059925780384,0.019131261138438993,canon_379,0.7367484820492824,failed
a000669,sat_based,False,0.022903295183862193,0.04101380422104457,0.5419104841259906,0.06492099702270637,0.02305879070588207,0.016383440725704065,0.037433541935294024,0.4236946526860602,0.7683890134365609,0.6039480773149812,0.05104460248407877,0.03215317616640079,canon_460,0.6186399521454191,failed
a000674,symbolic_system,False,0.09340912764711609,0.6040224619669725,0.7151723872844398,0.4000279611750339,0.25190398697568794,0.18248013762032328,0.46931844088992625,0.6277213697660502,0.7051088862947941,0.7404659180079014,0.5176307113396428,0.6784858190592653,canon_021,0.33109796496267757,quotient_or_refinement_morphism
a000678,cellular_automata,False,0.09015809407499971,0.2463367352250946,0.6708437385866336,0.6464387910221607,0.3653804053217278,0.03881729080685499,0.29662193178451024,0.32935662107615415,0.7927109346466584,0.7030690147003236,0.6036760883960974,0.05047053380160049,canon_493,0.6372737041428046,failed
a000682,random_interaction,False,0.1173747938437947,0.4030287002020232,0.2684864574114771,0.4250542574655505,0.0,0.18290804175613434,0.5213349049506917,0.24965777093093167,0.7081472553785102,0.35305008246248215,0.42239329543860593,0.03134770548481902,canon_117,0.6464056498095341,failed
a000686,rewriting_system,False,0.07296742012025412,0.7646326474872798,0.450687797363549,0.38729389526861824,0.09465981389935468,0.4154726966744508,0.0335347077698519,0.8342095477986526,0.6132281228670273,0.5174610659990668,0.5449670202279885,0.5629967267321916,canon_352,0.49821076114924007,weak_behavioral_equivalence
a000691,symbolic_system,False,0.12382803640007893,0.24491630446480764,0.2870657074629666,0.07003184795502382,0.002013010676515492,0.0011245866215030787,0.03688348015042997,0.29615241672959547,0.8148662145515166,0.3677153159996787,0.2406531435385389,0.5566997728280929,canon_502,0.6823927489451502,failed
a000694,rewriting_system,False,0.12260292689896533,0.3826137627747773,0.5760663644308054,0.028188821812925036,0.012436517140564707,0.05144371149921637,0.03835797536204655,0.42412372555941147,0.8403954211912669,0.6156705058709504,0.3040477522534973,0.5622327130375684,canon_519,0.6702638464671921,failed
a000696,cellular_automata,False,0.08364932715168641,0.06318049918878504,0.6967096667088684,0.04274763219381017,0.02564047808933173,0.0031535950292169183,0.28420324017285126,0.027686760629573592,0.8884631309629314,0.726426561410425,0.03833299190215853,0.02638555133313114,canon_203,0.7290275499740204,failed
a000698,rewriting_system,False,0.1007445111063701,0.3616052117786242,0.29558231560007925,0.03533178149033889,0.0011628954949806092,0.005899317580471981,0.026147677528691293,0.38903129881694803,0.8107376841631777,0.3794503448880805,0.28578756580750486,0.37523001668656764,canon_453,0.6830049234310234,failed
a000699,hypergraph,False,0.09083704934422103,0.39235400219190364,0.44830275013627374,0.9403658487345856,0.2327870129985215,0.23872940457442002,0.4748278022413699,0.3210336552800366,0.6867883312122294,0.5121948275129689,0.7654104632294608,0.06607071701602563,canon_061,0.6208811428625671,failed
a000709,graph_system,False,0.11065671156195461,0.40291567396034855,0.44287225392093676,0.03570251370084099,0.008811471660202796,0.014530974272827173,0.049921589553285184,0.2749796927030685,0.850675780182137,0.5038188493652785,0.20593957976614793,0.023003366082052112,canon_491,0.7205854696014031,failed
a000716,random_interaction,False,0.10261091352252641,0.3608403443476055,0.2720814716422367,0.407276490142078,0.0,0.23595212529524803,0.5146246143563538,0.023200900923123102,0.7173710172612086,0.35895563459098945,0.2517027972957747,0.07447871270531525,canon_166,0.6376174647446163,failed
a000718,graph_system,False,0.09217420982326957,0.4117711723005024,0.6734868519985954,0.3925705514693244,0.22365607858923736,0.13961217325060393,0.06693179444674213,0.5467648048070896,0.7531670346370757,0.7049635143360193,0.45476783545565413,0.026622704326971336,canon_314,0.6315626502160876,failed
a000721,rewriting_system,False,0.07733558560056471,0.5479729690747153,0.6123305808639858,0.07038455056588888,0.03356999348956996,0.011103412229820864,0.04851450384372569,0.45637646241002233,0.7703665958332804,0.6552364656051402,0.353711882733494,0.5619330243214313,canon_473,0.6169714668135508,failed
a000727,symbolic_system,False,0.09450286654577017,0.16693041252705543,0.29372790358751466,0.04447781424678143,0.001247339630375266,0.009001398677970233,0.41855444675038944,0.3451359842591679,0.7980696570562991,0.3790253047462466,0.13562411792095852,0.573308018914522,canon_187,0.6315769590648859,failed
a000728,rewriting_system,False,0.06900058343688914,0.5471648419631745,0.2806359553476438,0.02793905321786072,0.0,0.01099142511133858,0.025152406428327168,0.45868364646339294,0.7195096381875603,0.3723997666252443,0.33149966156061844,0.5612754333795968,canon_474,0.6793342871752234,failed
a000730,rewriting_system,False,0.10444272784284114,0.21409474041472093,0.5058155861913057,0.075963628075296,0.025413673588766506,0.01651237699070698,0.472655558099926,0.4061346088657884,0.8021295722235021,0.5589532391486383,0.2204493534609658,0.3806774490910285,canon_181,0.571133347494923,failed
a000731,differentiable_system,False,0.11484974614401833,0.3316388081307238,0.30503444514657985,0.640870368931211,0.032904012211671274,0.24648235292042606,0.03911011488167204,0.17239342786472261,0.8115527289337039,0.38486571884675874,0.502074935676519,0.015224646216553173,canon_398,0.8027151081115812,failed
a000733,random_interaction,False,0.11496137480095978,0.5472798716964067,0.2690676168522477,0.38942719994941966,0.0,0.19754289998995644,0.47488868044549426,0.3441585887670397,0.6625049994511572,0.3540154500796161,0.46436399400859085,0.4114821669875105,canon_162,0.6327967753285926,failed
a000738,symbolic_system,False,0.08057913355738017,0.2827321601194747,0.3037862198770061,0.6359625091877404,0.023764389362157967,0.015350866425190669,0.04482345452167724,0.5342650940384759,0.6857026525302271,0.3901889034672742,0.6191024426297191,0.5301132363147791,canon_425,0.5972250526879957,failed
a000750,hypergraph,False,0.13584242595224158,0.28406402623219296,0.8012569978314208,0.52512798325031,0.4029500972734257,0.1520219599429972,0.3984216777165678,0.21220555889592724,0.8100703470188308,0.8060651907600993,0.4501815158911047,0.030080077477310785,canon_028,0.5600866319305282,failed
a000751,sat_based,False,0.043361083908234545,0.024068244775123857,0.7000432281744255,0.08583791419808562,0.05058439808715692,0.0013625981071820786,0.06945010825697295,0.23827475122202157,0.8918566851798071,0.7362363720263536,0.05582728913310484,0.024266019418116902,canon_496,0.6974557849360374,failed
a000753,symbolic_system,False,0.06737764719884251,0.3678664374280156,0.5573439070113324,0.39925725959172664,0.15758184833923844,0.026329801230148688,0.03029874424753287,0.7674787577510777,0.6828142376223982,0.6098614391580122,0.5217552729455756,0.6786082127520756,canon_476,0.44739848952955086,weak_behavioral_equivalence
a000755,sat_based,False,0.07226522715509894,0.3671018733738953,0.5872607806425388,0.07120933565733178,0.031279133647324264,0.23998077429758788,0.3398166610425346,0.16991633313127602,0.7420532903987299,0.6346475571976193,0.05241852140307357,0.052911966245068665,canon_038,0.6205905065177415,failed
a000756,differentiable_system,False,0.12266776808134347,0.3444318046090667,0.28909154974025253,0.10363658826245237,0.00323803774424547,0.15417254774373754,0.04452780048116589,0.19903209054193483,0.7969105685944835,0.36967938644426357,0.19601332724262457,0.02312767896801937,canon_389,0.7808428056130714,failed
a000766,hypergraph,False,0.10014460722340593,0.22882490812912265,0.29998197781632313,0.7004895483391684,0.0273096391856949,0.08178852692470288,0.7387462168630164,0.17157304515784882,0.7328902312961861,0.3833340600309124,0.5312407959961704,0.06642851983059961,canon_306,0.7498090803460978,failed
a000768,sat_based,False,0.0010300276863892323,0.02208278021395066,0.3282128214834693,0.021999632904912025,0.0008963754144976077,0.009856272548284658,0.09170307654266341,0.4567521059231907,0.8173473230179262,0.4240349990652582,0.018273452855011446,0.016934446579275453,canon_467,0.7058880383275954,failed
a000769,cellular_automata,False,0.07044441839908085,0.02496877198362213,0.7096306489597086,0.0712094109585576,0.04367916301974406,0.010257903035953838,0.2967762672241401,0.3035830236330039,0.8718521066843716,0.7398564216480347,0.050481199023415364,0.019265882014534053,canon_496,0.6926206218562938,failed
a000771,sat_based,False,0.07470829121177278,0.4719970619998634,0.649194804963054,0.049494684315459336,0.026164961087719762,0.12724629149146124,0.5024777610218679,0.6518692681144095,0.6886144907144477,0.6873017887393764,0.26687217754415093,0.7023682046975188,canon_051,0.4421748378970103,weak_behavioral_equivalence
a000780,probabilistic_system,False,0.0804841705290085,0.3000507472482017,0.565420174382121,0.03754854950263087,0.015436040818772867,0.09906181438008148,0.7344689676276903,0.38758401235723033,0.7437646821497472,0.6144636491533402,0.1867327873380037,0.031762813412294255,canon_300,0.6376190654205532,failed
a000781,probabilistic_system,False,0.07609931045867296,0.22113697386162992,0.5858528290133006,0.03219118413613553,0.014121267692142003,0.07005041644570544,0.49149331243675054,0.5782439436781133,0.731258528890752,0.6327615479242658,0.19292359153909064,0.029312067239950612,canon_125,0.5605829238593806,failed
a000787,sat_based,False,0.08925787376205496,0.2684409722518204,0.6928107523380342,0.038207807970411456,0.022782435859221628,0.014305730903314802,0.34296671020962066,0.26052614977612504,0.8225533374351579,0.7220630308036309,0.041463696300875444,0.5150099688419332,canon_119,0.5807905277724349,failed
a000789,random_interaction,False,0.08454771907027361,0.3242275410584395,0.6521741792554643,0.036152268859335424,0.019396269522968135,0.19281787048818083,0.6162337769002315,0.04817326200315919,0.7880435448138661,0.6880904931802805,0.04512547569005122,0.05261793724869346,canon_161,0.6732000129486306,failed
a000791,probabilistic_system,False,0.10166724361978974,0.30873230808922414,0.3040114334398542,0.433247215972812,0.019617991787292566,0.31956233527289696,0.7334777573440373,0.030840180634729764,0.7609343652092786,0.3865018751106,0.26845795863740873,0.03488048870094229,canon_257,0.773603877529908,failed
a000792,graph_system,False,0.09487659100602734,0.5487415059616936,0.8157773380116287,0.04387195170431457,0.03395525196760063,0.258897441476739,0.40779649846495647,0.3693840928709917,0.7358592281199284,0.826426953130648,0.27261710051240834,0.64876606862402,canon_113,0.4679623433153711,weak_behavioral_equivalence
a000794,symbolic_system,False,0.08115063877182215,0.1426794690475517,0.6810605458590302,0.10431850352392458,0.06014384952794832,0.0015175927559135463,0.03490948323168219,0.20534893546700167,0.8784804339151826,0.7134640867484711,0.19816812764347275,0.0192581321074482,canon_496,0.6908877683217415,failed
a000798,hypergraph,False,0.07943217330044357,0.5238954893907497,0.27792390056591315,0.8587586317591328,0.0,0.014401273420951658,0.5152133445594675,0.5533165545994756,0.5957967646151625,0.3682271306798226,0.7756075001895875,0.3913723741587256,canon_154,0.55414229389653,failed
a000799,sat_based,False,0.1179593793442157,0.1691761732278183,0.6862076377931279,0.030407204322882908,0.018151431757331693,0.0010777338806818779,0.2839525877700422,0.17035932937688297,0.8472275851239577,0.7109833108686947,0.12893325485838708,0.5474305497970191,canon_201,0.6552867406202507,failed
a000800,sat_based,False,0.05854139755861697,0.3026398805483088,0.7630806115244284,0.023832831158696388,0.01633133729656694,0.005857389794902978,0.08906317952400433,0.5385595419454061,0.808054103498391,0.7877306652694867,0.17455702924860483,0.031484740647351406,canon_435,0.6140089765891042,failed
a000801,random_interaction,False,0.07341617571173632,0.3540135577810035,0.2794815345512031,0.033773091002657685,0.0,0.21874804356023111,0.7357479153956215,0.020270524257548717,0.7108960246634417,0.3706335297153055,0.02686467485448826,0.06307021604113394,canon_284,0.7339209092779552,failed
